Order Date,Region,Category,Sales,Profit
2023-08-02,Central,Technology,2423.97,432.79
2020-02-18,East,Furniture,3776.15,439.91
2021-09-05,Central,Office Supplies,3196.36,910.82
2022-06-30,East,Technology,2556.09,198.88
2020-10-15,Central,Furniture,4042.51,-726.12
2020-03-15,South,Technology,659.07,-80.99
2021-08-09,West,Furniture,4376.65,-477.49
2021-12-28,South,Technology,170.76,29.13
2023-12-11,East,Technology,3015.4,617.94
2023-10-19,East,Technology,3890.72,265.13
2021-07-23,Central,Office Supplies,4264.11,-219.75
2023-03-06,Central,Technology,3753.95,465.88
2023-08-24,West,Office Supplies,1272.86,316.8
2022-04-21,West,Technology,4977.63,-961.23
2023-06-19,East,Technology,3126.91,525.45
2021-11-28,Central,Office Supplies,1341.06,335.85
2023-05-23,South,Office Supplies,1425.86,-45.94
2022-10-03,West,Office Supplies,444.38,118.49
2023-06-01,Central,Furniture,3592.96,-49.85
2023-08-30,East,Technology,2383.78,681.04
2021-10-27,West,Furniture,4404.95,244.16
2021-08-15,South,Furniture,4609.11,335.49
2022-11-28,West,Furniture,586.32,151.44
2021-08-09,Central,Furniture,3877.82,-647.97
2022-06-27,South,Furniture,3683.39,887.86
2020-06-28,South,Furniture,4606.31,1095.47
2023-09-17,West,Technology,2365.37,338.19
2021-01-19,East,Furniture,2821.5,171.79
2023-06-07,West,Furniture,3778.66,-136.62
2023-01-08,Central,Furniture,4465.17,-627.43
2023-04-16,Central,Furniture,2801.97,405.71
2020-05-01,South,Office Supplies,1604.5,457.43
2022-06-04,West,Office Supplies,4742.1,-353.24
2021-02-26,South,Technology,977.61,139.88
2021-08-09,East,Technology,2107.85,545.28
2022-03-02,South,Furniture,3090.36,248.19
2021-03-02,South,Furniture,4827.13,993.6
2020-06-11,South,Technology,1465.59,2.24
2021-02-02,West,Office Supplies,939.04,-26.53
2020-07-11,South,Office Supplies,4072.24,283.36
2022-07-05,East,Office Supplies,1572.66,48.82
2023-11-13,South,Technology,2109.65,272.96
2020-07-21,West,Office Supplies,364.49,90.12
2021-12-28,East,Furniture,668.86,86.87
2023-05-04,Central,Technology,4507.19,-793.67
2023-06-05,South,Furniture,3623.8,-24.39
2022-01-27,South,Technology,3885.51,322.78
2023-04-12,West,Office Supplies,1283.95,358.73
2021-09-11,South,Furniture,4489.94,1224.51
2020-12-02,East,Furniture,1687.11,401.43
2023-12-09,West,Furniture,819.97,-151.41
2023-12-14,West,Office Supplies,573.1,-114.46
2020-10-24,East,Office Supplies,3845.18,681.45
2021-01-30,East,Office Supplies,220.03,-32.2
2022-01-25,East,Technology,2168.44,256.11
2020-06-30,East,Technology,3902.93,337.17
2023-09-18,East,Furniture,3499.46,595.14
2022-11-20,West,Furniture,259.15,-49.5
2021-07-09,Central,Technology,714.83,212.32
2023-10-21,East,Technology,1402.95,88.42
2023-01-14,Central,Furniture,4362.55,1104.38
2022-05-18,Central,Furniture,442.77,20.62
2021-08-25,East,Furniture,3915.81,-67.17
2022-05-14,South,Technology,4180.44,509.76
2020-12-06,West,Technology,75.7,-8.92
2021-10-07,East,Technology,1408.81,65.68
2020-03-22,South,Office Supplies,3794.69,465.65
2023-07-02,South,Technology,2716.98,-46.39
2020-10-25,East,Furniture,758.1,-105.19
2021-10-03,South,Office Supplies,2735.62,-497.72
2020-01-21,Central,Furniture,755.91,-129.4
2022-10-24,Central,Technology,1515.07,-73.04
2021-10-16,Central,Furniture,3553.86,46.37
2021-11-09,East,Office Supplies,3611.48,69.57
2022-09-23,Central,Technology,3890.5,-276.37
2023-09-30,West,Office Supplies,4311.27,-676.85
2023-08-01,East,Furniture,846.58,145.85
2021-05-23,South,Technology,3407.46,-152.87
2021-09-17,West,Technology,1657.48,-9.43
2022-07-08,East,Furniture,1059.22,278.06
2020-01-18,East,Technology,275.64,1.05
2023-10-24,South,Office Supplies,3737.02,893.56
2021-11-27,South,Furniture,4972.37,1250.95
2023-08-25,Central,Furniture,3141.84,-587.32
2020-11-06,East,Furniture,2689.3,338.44
2023-10-16,West,Technology,842.49,209.12
2021-06-10,Central,Technology,2639.67,762.66
2023-09-23,Central,Office Supplies,1886.21,513.42
2020-12-16,South,Office Supplies,1022.82,-96.55
2022-07-30,Central,Technology,940.24,-66.63
2021-10-13,Central,Furniture,4615.2,1353.91
2023-07-03,Central,Furniture,4712.68,573.62
2022-04-07,West,Office Supplies,4264.56,-722.35
2020-06-12,East,Office Supplies,4411.9,643.19
2021-11-19,Central,Office Supplies,444.43,97.33
2023-01-10,South,Office Supplies,2715.03,679.93
2023-05-10,Central,Office Supplies,882.13,136.31
2023-09-06,West,Furniture,2413.29,-7.9
2023-03-16,Central,Furniture,4759.22,573.02
2021-02-26,South,Furniture,4164.29,-807.92
2022-10-04,South,Furniture,1296.08,301.34
2023-09-14,East,Office Supplies,1473.3,239.98
2021-08-28,West,Office Supplies,3375.29,806.34
2023-08-28,West,Office Supplies,2261.02,671.26
2023-08-27,South,Office Supplies,2821.65,643.69
2022-10-05,West,Furniture,84.95,19.25
2022-02-11,East,Technology,4972.28,469.19
2023-03-19,West,Furniture,3353.02,903.69
2020-01-26,Central,Office Supplies,2173.28,-236.2
2020-09-14,West,Furniture,2781.04,-328.15
2023-10-02,South,Technology,2310.47,-17.01
2021-01-07,East,Technology,1250.59,53.0
2023-12-14,East,Furniture,1780.53,145.64
2020-08-09,Central,Furniture,3312.71,60.99
2020-05-09,East,Office Supplies,4919.83,-967.51
2020-12-28,Central,Furniture,1661.0,155.91
2022-07-10,South,Furniture,238.03,30.21
2023-05-19,East,Furniture,3844.43,475.21
2021-12-05,South,Office Supplies,2855.03,-485.68
2021-03-02,South,Technology,4661.6,952.39
2023-01-28,Central,Office Supplies,2196.91,-436.92
2022-01-05,West,Furniture,2790.75,243.93
2022-05-21,West,Furniture,4496.38,-626.98
2023-11-24,Central,Furniture,2162.94,576.83
2022-10-12,East,Office Supplies,1781.22,461.78
2022-12-30,South,Furniture,4741.96,-356.52
2021-11-27,South,Furniture,1886.16,329.92
2023-01-27,Central,Technology,4097.65,-41.57
2021-06-18,West,Technology,2515.37,514.1
2021-08-25,East,Office Supplies,4640.2,-718.39
2021-07-19,Central,Office Supplies,1204.14,-51.63
2023-03-07,Central,Office Supplies,2184.3,386.21
2021-03-02,East,Office Supplies,851.09,151.55
2020-01-04,West,Furniture,4014.36,1105.17
2021-08-07,East,Office Supplies,4047.35,-135.82
2022-03-08,Central,Office Supplies,3565.14,982.53
2020-03-17,Central,Office Supplies,3671.33,-430.13
2020-10-09,West,Technology,4864.16,995.95
2020-08-03,South,Furniture,4677.65,-696.21
2020-10-09,Central,Furniture,1300.64,-171.43
2022-01-30,South,Office Supplies,2786.62,-391.13
2023-12-13,Central,Furniture,1080.61,26.39
2022-04-11,West,Office Supplies,926.74,127.05
2023-09-04,South,Furniture,628.64,-116.82
2022-10-10,Central,Office Supplies,4562.89,-89.17
2021-07-23,South,Office Supplies,1277.63,-128.34
2020-11-27,East,Technology,3105.29,570.16
2022-07-30,East,Office Supplies,1534.32,-105.04
2020-02-02,West,Office Supplies,379.41,82.17
2021-09-30,South,Technology,2552.88,-158.72
2023-10-07,Central,Technology,772.01,199.43
2020-08-28,East,Furniture,1820.43,-195.48
2022-01-09,East,Technology,1510.18,37.16
2022-05-16,West,Office Supplies,2269.0,68.23
2020-02-03,South,Technology,1708.7,437.72
2022-03-08,West,Technology,3202.97,-39.05
2022-05-28,South,Technology,1676.06,8.62
2021-12-31,East,Office Supplies,1712.47,471.96
2023-02-24,East,Office Supplies,1116.91,197.47
2021-02-27,West,Technology,2677.45,56.22
2022-06-12,East,Office Supplies,2131.68,87.03
2022-08-29,South,Furniture,4002.67,229.12
2021-06-26,South,Technology,161.92,18.5
2020-09-15,West,Technology,1509.26,224.98
2023-08-14,Central,Office Supplies,1409.68,-233.04
2020-03-31,East,Technology,606.04,7.01
2021-08-05,South,Furniture,1668.86,370.81
2020-03-24,South,Furniture,3837.22,-564.83
2023-07-21,South,Furniture,853.35,119.29
2022-02-06,East,Furniture,3968.76,22.51
2020-06-13,West,Technology,362.07,92.46
2020-07-14,Central,Technology,4788.6,1217.69
2022-01-24,South,Technology,2085.53,554.46
2020-12-18,East,Furniture,2867.05,141.69
2022-01-11,Central,Technology,192.95,-22.99
2020-12-26,South,Furniture,1089.25,285.32
2022-10-05,East,Furniture,1852.22,262.53
2021-03-19,Central,Furniture,3511.5,-260.76
2020-08-24,East,Technology,2877.55,572.14
2023-07-02,Central,Office Supplies,3575.45,-251.54
2020-03-06,East,Furniture,1714.62,-225.83
2022-08-07,Central,Technology,4990.71,1245.19
2020-03-26,South,Technology,4731.92,1334.0
2023-06-03,West,Office Supplies,3820.73,1066.28
2022-11-21,West,Furniture,3776.61,907.12
2021-07-06,South,Technology,3040.33,-214.03
2023-03-22,South,Technology,53.38,2.54
2023-02-15,East,Office Supplies,2265.06,656.77
2020-04-06,West,Office Supplies,911.22,-119.73
2021-06-23,Central,Furniture,1839.93,350.07
2022-07-05,East,Technology,897.7,3.22
2021-12-25,East,Office Supplies,3894.91,938.55
2021-05-25,East,Technology,3604.19,167.73
2020-11-14,South,Furniture,4600.04,-12.13
2022-03-07,South,Furniture,2994.35,430.64
2023-05-11,South,Office Supplies,1609.64,278.9
2021-02-05,Central,Technology,4962.0,-665.77
2021-01-15,South,Furniture,1531.15,177.8
2023-01-28,Central,Furniture,3618.53,566.14
2020-04-24,South,Office Supplies,4121.83,570.85
2020-10-21,Central,Office Supplies,3387.58,610.97
2020-03-15,West,Furniture,2218.62,455.97
2022-04-19,East,Technology,4992.04,867.12
2022-10-11,Central,Furniture,3595.86,333.98
2022-07-12,West,Office Supplies,3653.95,-165.61
2022-01-14,South,Office Supplies,2453.15,598.58
2022-05-21,South,Furniture,3058.24,-125.95
2022-05-28,East,Technology,4069.75,-63.6
2023-12-19,South,Technology,4235.56,712.24
2022-01-28,Central,Technology,3536.26,1037.93
2023-04-20,Central,Furniture,2004.78,140.81
2022-12-20,South,Office Supplies,3248.5,447.72
2021-02-15,East,Office Supplies,1137.18,267.15
2020-05-16,East,Furniture,2182.33,250.26
2020-03-01,West,Technology,4070.76,-306.74
2020-01-04,West,Furniture,170.16,-17.39
2020-12-07,South,Office Supplies,4792.61,1185.5
2021-04-03,South,Technology,2463.78,663.02
2020-08-06,South,Office Supplies,665.7,116.53
2022-10-25,West,Office Supplies,1336.26,105.35
2022-11-12,South,Office Supplies,2125.92,433.68
2021-05-15,East,Furniture,4441.17,-519.8
2023-04-02,Central,Office Supplies,2855.19,644.04
2021-10-03,South,Technology,3923.56,550.52
2021-08-27,West,Furniture,4859.28,424.63
2023-07-14,West,Furniture,2826.77,-389.76
2021-11-27,Central,Technology,4929.14,618.94
2020-11-12,West,Furniture,385.43,17.98
2023-02-19,South,Office Supplies,3151.68,-370.25
2022-03-14,Central,Furniture,1061.73,258.02
2023-11-15,West,Office Supplies,545.86,140.34
2022-04-14,East,Office Supplies,356.36,-32.88
2023-05-24,South,Furniture,4519.22,99.48
2020-12-11,Central,Office Supplies,4920.74,-336.61
2022-05-08,South,Office Supplies,4140.99,-759.89
2023-01-17,Central,Furniture,1504.36,-124.33
2023-06-22,Central,Office Supplies,912.91,223.9
2022-08-24,West,Office Supplies,908.98,88.91
2023-02-20,West,Office Supplies,1778.29,-275.3
2021-12-11,West,Furniture,130.41,-8.92
2022-08-18,South,Office Supplies,718.28,191.97
2022-10-03,West,Office Supplies,2877.86,718.22
2021-05-18,South,Technology,984.88,-151.31
2023-08-29,South,Furniture,1408.96,23.46
2021-02-12,South,Office Supplies,4423.14,-395.59
2020-08-30,Central,Furniture,3973.84,752.76
2022-09-08,West,Furniture,624.64,-85.25
2021-01-22,Central,Technology,698.22,-26.12
2020-10-13,South,Office Supplies,3484.27,-204.56
2021-03-21,South,Office Supplies,3888.86,962.15
2022-01-27,Central,Furniture,4420.17,26.23
2022-02-08,East,Technology,1600.3,229.86
2020-03-22,Central,Technology,4155.96,-282.47
2023-05-01,East,Technology,4174.59,1235.93
2020-02-14,South,Furniture,2330.81,630.8
2023-05-16,East,Furniture,2014.33,7.42
2021-02-22,West,Furniture,3071.7,6.69
2023-07-25,West,Technology,3450.25,-511.23
2023-10-23,West,Technology,992.27,8.38
2021-04-01,East,Technology,2597.15,736.63
2021-04-02,West,Office Supplies,853.14,15.01
2022-10-03,South,Office Supplies,4841.07,-161.39
2022-01-01,West,Furniture,1276.16,31.58
2023-03-04,South,Technology,4371.96,1264.92
2022-12-16,East,Office Supplies,1692.98,-122.27
2020-09-15,Central,Furniture,1560.78,191.16
2023-01-24,West,Furniture,3449.25,-542.34
2021-08-07,West,Technology,3908.71,654.62
2022-08-28,East,Furniture,1756.9,284.75
2022-02-24,South,Technology,3758.32,-361.28
2023-05-27,South,Furniture,1669.76,30.74
2022-02-15,Central,Office Supplies,1057.86,194.08
2021-10-06,South,Office Supplies,1359.29,237.04
2022-02-20,East,Office Supplies,1018.87,-197.25
2020-05-08,South,Furniture,4401.21,-337.12
2023-05-06,Central,Technology,4723.97,-85.63
2023-10-03,South,Technology,4281.26,575.21
2020-03-13,East,Furniture,4507.62,-39.56
2023-11-30,East,Technology,2280.54,-193.74
2022-04-04,East,Technology,3349.29,-429.39
2020-02-20,East,Furniture,4886.64,-185.59
2022-12-11,South,Technology,1312.53,171.64
2022-02-14,West,Furniture,3603.74,770.22
2022-02-27,East,Technology,681.21,-132.94
2021-10-22,Central,Furniture,2287.37,122.22
2020-11-29,Central,Furniture,1661.98,273.13
2021-12-05,Central,Office Supplies,4786.48,789.01
2022-09-17,Central,Office Supplies,276.98,-34.04
2023-12-20,South,Technology,2551.15,609.57
2023-07-14,West,Furniture,1904.77,12.16
2023-01-02,Central,Furniture,1028.66,61.7
2022-12-25,Central,Office Supplies,2098.79,401.09
2023-11-29,East,Technology,268.95,-38.38
2020-01-29,East,Technology,4588.05,-804.24
2023-09-10,West,Furniture,1880.49,-38.31
2022-12-15,South,Technology,864.22,103.72
2023-12-11,East,Office Supplies,154.36,39.09
2023-07-10,South,Furniture,3926.03,309.13
2022-02-27,South,Furniture,2824.24,388.74
2023-05-26,West,Office Supplies,2504.55,335.0
2021-11-29,East,Furniture,478.93,51.21
2022-04-21,East,Furniture,2160.72,461.25
2023-11-07,West,Office Supplies,3989.35,-739.77
2022-03-24,South,Furniture,1220.38,282.51
2023-05-05,East,Furniture,2692.42,435.84
2023-08-10,West,Technology,537.8,34.23
2020-08-19,East,Technology,438.93,-38.01
2022-08-28,South,Office Supplies,1623.49,-322.59
2020-02-28,West,Technology,3796.37,868.04
2020-06-13,South,Office Supplies,4282.06,-810.05
2023-10-21,East,Technology,1011.66,-72.05
2021-07-23,West,Technology,4946.18,1049.56
2020-06-28,Central,Furniture,4281.34,-426.2
2022-07-22,South,Office Supplies,4618.87,-373.29
2023-02-09,East,Furniture,1499.48,64.7
2023-11-05,South,Furniture,4252.98,-760.48
2022-06-30,East,Furniture,388.97,-61.37
2022-07-15,Central,Office Supplies,4555.79,171.57
2020-09-27,West,Furniture,1826.06,-44.74
2020-03-25,West,Office Supplies,1270.67,-53.24
2021-01-25,West,Office Supplies,4954.42,86.98
2022-02-16,East,Office Supplies,3879.97,-325.23
2021-06-29,Central,Technology,4406.05,-190.86
2022-06-06,South,Technology,4269.04,483.55
2022-03-27,Central,Furniture,2979.53,850.68
2023-10-02,East,Technology,2650.68,210.51
2020-05-10,Central,Office Supplies,1749.83,257.44
2021-07-18,South,Office Supplies,2520.7,-80.17
2023-12-06,East,Office Supplies,2732.6,104.63
2022-05-24,Central,Office Supplies,431.54,21.04
2021-02-09,West,Technology,2970.5,820.7
2023-11-23,Central,Furniture,2007.12,415.2
2023-10-26,West,Technology,2607.07,-65.1
2021-11-19,Central,Technology,2936.72,289.36
2022-03-25,West,Furniture,1998.91,-226.18
2021-01-15,East,Office Supplies,3237.47,-220.47
2020-11-25,West,Office Supplies,1148.87,-190.33
2023-03-01,West,Furniture,2545.31,-142.43
2023-01-29,South,Office Supplies,2838.3,-419.95
2022-02-26,West,Technology,3231.57,905.04
2023-07-23,South,Furniture,1972.39,100.98
2021-01-12,Central,Office Supplies,4872.22,-795.19
2020-11-08,South,Office Supplies,3228.49,459.04
2020-03-26,Central,Office Supplies,2621.33,738.57
2023-12-09,Central,Technology,626.58,180.42
2021-10-23,Central,Technology,3281.13,401.09
2023-06-27,West,Office Supplies,2429.28,141.78
2023-08-26,Central,Technology,1407.24,193.73
2022-04-11,Central,Technology,1787.27,497.32
2023-08-06,West,Furniture,3548.69,646.58
2020-07-24,South,Technology,933.84,45.08
2023-07-10,East,Technology,963.59,-135.32
2023-07-13,East,Furniture,3556.7,-515.73
2023-02-21,Central,Technology,4147.28,-13.8
2021-08-30,East,Office Supplies,1654.34,-77.93
2022-09-16,Central,Office Supplies,2618.49,-93.56
2021-10-30,South,Office Supplies,4974.68,-948.9
2022-06-22,South,Office Supplies,1260.55,234.75
2022-01-22,West,Furniture,1057.66,64.55
2021-01-29,West,Office Supplies,1959.08,-15.01
2022-10-30,Central,Office Supplies,3529.58,539.91
2021-08-21,Central,Office Supplies,2439.56,69.28
2022-03-05,West,Technology,3978.87,954.53
2021-10-28,South,Office Supplies,4698.6,-258.82
2021-11-24,East,Furniture,1954.72,-65.9
2022-02-18,West,Furniture,4141.96,406.79
2021-10-08,South,Furniture,1513.46,-222.76
2021-11-04,East,Office Supplies,1508.93,-264.46
2021-01-17,Central,Office Supplies,1024.87,252.39
2020-07-03,Central,Furniture,684.53,196.3
2020-08-16,South,Office Supplies,152.9,-10.99
2023-11-09,Central,Office Supplies,2902.07,174.17
2021-04-12,East,Technology,628.6,165.63
2023-02-09,East,Office Supplies,1426.68,21.33
2022-04-06,East,Furniture,3395.7,-157.15
2022-10-24,West,Office Supplies,3829.69,-257.4
2020-12-13,East,Furniture,2293.37,289.69
2020-09-03,Central,Technology,1060.06,-16.86
2023-12-04,West,Technology,231.65,-13.58
2022-01-05,South,Office Supplies,2221.78,149.5
2021-09-18,East,Technology,2499.41,-209.82
2023-07-22,South,Office Supplies,315.94,-52.07
2023-04-20,Central,Office Supplies,4562.2,665.1
2021-08-18,Central,Technology,4340.57,1045.67
2023-04-19,Central,Technology,2413.67,16.24
2020-07-08,East,Office Supplies,4048.97,-675.43
2021-04-20,Central,Furniture,4536.0,-136.97
2023-03-14,West,Office Supplies,2011.8,171.21
2021-05-11,Central,Technology,842.58,-17.24
2020-07-01,South,Furniture,2102.95,372.8
2021-06-03,East,Furniture,2448.32,365.15
2022-03-30,Central,Office Supplies,3561.31,-189.43
2023-08-29,South,Furniture,3955.1,-739.2
2020-05-18,West,Technology,777.02,-64.43
2020-06-25,West,Furniture,1930.4,449.69
2021-09-24,South,Office Supplies,169.32,-2.06
2021-12-22,Central,Furniture,3391.88,-186.46
2021-08-23,South,Office Supplies,2875.41,691.52
2020-06-21,South,Furniture,3717.94,-661.59
2023-02-03,Central,Furniture,4732.21,-824.66
2022-05-28,South,Furniture,4517.27,-672.23
2023-09-15,West,Furniture,3420.24,940.24
2020-06-05,South,Furniture,4908.38,825.26
2023-11-26,South,Technology,1054.03,-36.09
2020-10-15,East,Technology,91.55,3.04
2021-09-25,South,Furniture,268.63,18.45
2023-06-12,West,Office Supplies,2518.43,-241.4
2021-04-09,Central,Furniture,4801.02,-418.59
2023-02-13,West,Office Supplies,3594.99,31.59
2023-07-13,South,Furniture,4583.77,100.41
2022-08-23,West,Office Supplies,1684.76,97.32
2020-10-10,East,Office Supplies,4128.71,1136.82
2020-11-01,Central,Office Supplies,890.75,-153.31
2020-11-13,South,Office Supplies,1719.74,477.66
2022-04-07,East,Technology,932.26,128.1
2021-02-06,West,Office Supplies,338.25,59.96
2021-02-21,Central,Office Supplies,2943.64,-169.15
2023-07-08,South,Technology,4501.68,-805.89
2020-06-11,Central,Office Supplies,1565.38,-193.58
2021-06-28,South,Office Supplies,865.82,129.31
2021-11-24,Central,Technology,1037.14,128.47
2021-10-24,Central,Technology,385.58,84.97
2020-12-30,South,Furniture,3761.98,1066.8
2023-06-12,Central,Technology,3752.44,1051.39
2023-08-31,Central,Office Supplies,1682.88,407.9
2023-10-15,Central,Furniture,2800.12,679.29
2022-11-30,Central,Furniture,2774.4,336.38
2022-03-29,South,Office Supplies,3506.21,610.68
2020-08-02,South,Office Supplies,278.61,-47.64
2021-02-03,East,Technology,4346.57,1116.16
2021-01-29,South,Office Supplies,158.81,-18.18
2022-10-15,Central,Technology,1502.12,404.63
2020-11-01,East,Technology,261.28,54.11
2022-01-08,East,Furniture,1446.19,-155.35
